user_id,signup_date,loyalty_status,age,city,avg_rating_given,churn_prob,referred_by
R00893,2025-04-19,Bronze,28.84009525,Cairo,4.4,0.4966330798,
R00894,2025-03-29,Bronze,21.77795928,Cairo,4.1,0.1681999571,
R00895,2023-12-18,Bronze,30.61599987,Nairobi,3.6,0.368700389,R00052
R00896,2025-01-20,Bronze,32.37188602,Nairobi,4.7,0.4668285965,R00033
R00897,2024-01-22,Bronze,32.53631262,Nairobi,4.3,0.5071089322,R00060
R00898,2024-06-11,Bronze,41.61201976,Nairobi,4.2,0.2490215926,
R00899,2025-01-02,Bronze,32.15872139,Nairobi,5,0.3844987502,
R00900,2024-02-13,Bronze,31.72734994,Nairobi,4,0.4086161712,
R00901,2024-08-08,Bronze,18,Lagos,4.9,0.5105758481,
R00902,2025-01-09,Silver,25.66951181,Cairo,4,0.2725286028,
R00903,2024-11-14,Gold,34.46403181,Cairo,3.9,0.1404191152,
R00904,2024-11-28,Bronze,26.18544229,Nairobi,4.9,0.4149513974,R00296
R00905,2024-06-20,Bronze,29.90930266,Nairobi,5,0.5204487148,
R00906,2024-03-03,Gold,35.57902849,Lagos,4.7,0.2210210376,R00664
R00907,2023-05-15,Silver,23.87909774,Lagos,4.7,0.3676022048,
R00908,2024-10-06,Bronze,41.8982335,Lagos,5,0.3539362362,R00002
R00909,2024-02-07,Bronze,26.29465726,Nairobi,5,0.1050622983,
R00910,2024-11-01,Bronze,25.52003964,Cairo,4.6,0.301398796,R00189
R00911,2025-03-06,Bronze,34.53987132,Nairobi,3.8,0.1496404273,
R00912,2023-06-08,Silver,37.06730914,Nairobi,3.8,0.223955702,
R00913,2023-10-07,Platinum,18,Nairobi,4.7,0.2451502957,R00437
R00914,2025-02-03,Silver,26.201153,Lagos,4.9,0.1105203723,R00340
R00915,2024-07-14,Bronze,23.74013053,Nairobi,5,0.4961117472,
R00916,2024-05-29,Bronze,24.01814722,Cairo,4.9,0.3557961469,
R00917,2024-09-03,Bronze,45.26278866,Lagos,4.7,0.1900588041,
R00918,2023-07-25,Bronze,36.94729888,Cairo,4.7,0.1510761964,
R00919,2024-10-01,Bronze,36.05147679,Lagos,4.2,0.4343466953,
R00920,2025-03-10,Bronze,44.50926848,Cairo,3.3,0.250512486,
R00921,2024-12-01,Silver,40.39396432,Nairobi,5,0.1179217314,
R00922,2023-10-25,Bronze,24.83696852,Nairobi,4.5,0.250749264,
R00923,2023-12-21,Gold,36.5732799,Lagos,3.7,0.2494451713,
R00924,2025-01-26,Bronze,51.94593188,Cairo,4.4,0.3384565823,R00017
R00925,2024-05-08,Silver,40.94814938,Lagos,4.6,0.2043662323,
R00926,2025-03-29,Bronze,42.41461494,Lagos,3.9,0.3025140029,
R00927,2025-02-21,Bronze,24.03466213,Nairobi,4.4,0.3761099051,
R00928,2025-03-14,Silver,20.61001881,Lagos,4.9,0.2005460175,
R00929,2023-08-13,Bronze,24.07760437,Lagos,4.9,0.3648671862,R00154
R00930,2023-05-15,Gold,52.56163348,Cairo,4.4,0.2020285017,
R00931,2024-02-25,Bronze,65.07010675,Lagos,4.3,0.2437334173,
R00932,2024-03-08,Bronze,41.14346639,Lagos,3.9,0.05690414897,R00086
R00933,2023-10-02,Bronze,46.43645086,Nairobi,4.3,0.171761242,R00877
R00934,2025-01-04,Bronze,55.0926277,Cairo,5,0.07759461958,
R00935,2024-05-12,Bronze,50.83166617,Cairo,4.4,0.2222573106,R00203
R00936,2024-07-17,Silver,33.22330038,Cairo,5,0.6034250415,R00477
R00937,2024-08-06,Silver,30.72761536,Nairobi,4.6,0.2447736354,R00033
R00938,2024-06-17,Bronze,35.87500066,Cairo,4.7,0.0412820006,
R00939,2024-06-21,Bronze,18,Lagos,4.8,0.1806955896,
R00940,2023-05-15,Gold,43.06956982,Cairo,4.9,0.331138399,
R00941,2024-05-31,Bronze,32.75803062,Cairo,4.2,0.1797813367,
R00942,2024-08-14,Gold,39.28215339,Cairo,4.4,0.1421505395,
R00943,2024-12-09,Silver,18,Cairo,4.9,0.3511074574,
R00944,2024-07-18,Gold,25.48452863,Cairo,4.7,0.37371875,
R00945,2024-03-08,Gold,49.29867268,Lagos,4.6,0.1814405969,
R00946,2025-02-19,Bronze,31.33375575,Lagos,4.7,0.4723187888,
R00947,2025-02-08,Gold,38.40515089,Nairobi,5,0.3861758725,R00342
R00948,2024-12-23,Silver,59.21155853,Lagos,4.6,0.02416000841,
R00949,2023-06-21,Bronze,36.81105842,Lagos,4.1,0.2460091252,
R00950,2025-01-22,Bronze,36.17865486,Nairobi,4.7,0.2650412869,
R00951,2024-12-15,Bronze,38.82088322,Cairo,4.4,0.135188329,
R00952,2024-08-20,Bronze,42.67603754,Lagos,5,0.1967634749,
R00953,2024-06-13,Bronze,27.5703936,Nairobi,3.5,0.3657477879,
R00954,2023-06-03,Bronze,44.19819954,Cairo,4.5,0.2899947964,
R00955,2024-08-18,Bronze,40.57894313,Cairo,4.2,0.4359027886,
R00956,2024-12-20,Gold,28.24691555,Lagos,3.6,0.2154418987,
R00957,2024-06-20,Gold,48.44508088,Lagos,4.2,0.08693827062,
R00958,2024-07-05,Bronze,22.19595779,Nairobi,4.1,0.1200853442,
R00959,2024-10-13,Bronze,21.77617834,Cairo,5,0.163710076,
R00960,2023-09-27,Bronze,43.36582443,Cairo,4.7,0.2326083312,R00121
R00961,2024-10-19,Bronze,51.01099178,Nairobi,5,0.1644181573,R00259
R00962,2024-07-28,Silver,38.87863589,Nairobi,4.3,0.1320137664,
R00963,2024-08-25,Silver,39.05521527,Cairo,5,0.1427868406,
R00964,2025-04-11,Gold,21.78457303,Nairobi,4,0.1487662643,R00001
R00965,2023-06-28,Gold,35.88299876,Lagos,3.8,0.09980980502,R00016
R00966,2024-05-23,Silver,47.28723097,Lagos,4.8,0.4063221509,
R00967,2023-05-20,Platinum,33.86412823,Lagos,4.5,0.03389090733,R00128
R00968,2024-08-13,Bronze,31.31541925,Lagos,3.6,0.02461872045,
R00969,2025-04-02,Silver,36.11850911,Cairo,4.9,0.5398811715,
R00970,2024-08-02,Bronze,30.38164991,Cairo,5,0.2222666406,R00924
R00971,2023-09-01,Bronze,33.45038609,Cairo,5,0.0197762613,
R00972,2023-10-16,Silver,40.26802425,Cairo,4.8,0.171851996,R00311
R00973,2024-06-29,Bronze,36.22765167,Cairo,4.6,0.6988727649,
R00974,2023-09-06,Silver,39.41352361,Cairo,4.9,0.3734226863,
R00975,2025-03-14,Bronze,41.53013855,Nairobi,4.1,0.155497818,
R00976,2024-11-06,Bronze,41.23279645,Nairobi,5,0.3917100781,
R00977,2023-05-27,Bronze,23.38765785,Lagos,3.6,0.2852802017,
R00978,2023-04-29,Bronze,37.79524839,Cairo,4.6,0.4266239284,
R00979,2023-10-24,Bronze,23.07214057,Cairo,4.9,0.3109432639,R00056
R00980,2024-02-01,Bronze,33.0299552,Nairobi,4.1,0.3952653163,
R00981,2025-04-01,Bronze,18,Nairobi,4.6,0.1233009985,R00321
R00982,2023-05-28,Bronze,44.77762746,Cairo,5,0.1381120476,
R00983,2025-03-24,Gold,22.03836281,Nairobi,5,0.1200513559,
R00984,2023-05-27,Silver,38.24469231,Nairobi,4.4,0.115798091,
R00985,2024-10-21,Bronze,37.84008297,Lagos,4.7,0.4820855138,
R00986,2023-06-16,Silver,35.38226637,Lagos,5,0.2883907098,
R00987,2024-02-11,Bronze,28.49169925,Lagos,4.3,0.72739139,
R00988,2023-11-08,Silver,20.75939866,Lagos,4.1,0.1683428686,
R00989,2023-05-10,Bronze,21.12072946,Nairobi,4.5,0.2386869065,
R00990,2023-06-03,Bronze,37.92655548,Lagos,4.9,0.1910253206,
R00991,2024-08-01,Silver,35.02469539,Lagos,4.6,0.4519963859,
R00992,2024-07-31,Silver,18,Nairobi,4.5,0.2249280361,
R00993,2025-02-04,Bronze,36.81266538,Lagos,4.5,0.08129281292,
R00994,2025-02-08,Bronze,29.94494695,Cairo,4.7,0.239267558,R00943
R00995,2024-04-07,Silver,22.69910837,Lagos,4.9,0.2742987014,
R00996,2024-02-22,Bronze,48.33386052,Nairobi,4.3,0.2792464051,
R00997,2023-10-12,Bronze,34.46456457,Lagos,4.6,0.1253704297,
R00998,2023-12-06,Bronze,42.92673721,Nairobi,4.6,0.07854650642,R00025
R00999,2024-07-25,Bronze,34.52287006,Lagos,4.7,0.06584777178,
R01000,2024-07-27,Bronze,37.70072866,Nairobi,5,0.4117162377,
R01001,2023-08-16,Bronze,25.16854862,Nairobi,4,0.1028047298,R00092
R01002,2023-07-26,Platinum,23.8715555,Nairobi,4.4,0.2723458597,R00061
R01003,2023-08-11,Platinum,19.76293326,Lagos,4.9,0.1270504463,
R01004,2023-07-23,Bronze,39.02146234,Cairo,4.1,0.1202579107,
R01005,2024-07-15,Silver,44.67017691,Lagos,4.4,0.3406817159,
R01006,2024-10-03,Bronze,53.30995785,Cairo,4.6,0.2666274803,
R01007,2023-09-13,Silver,23.11613899,Nairobi,5,0.1732244978,R00808
R01008,2023-08-11,Silver,35.61982506,Lagos,5,0.140715414,R00290
R01009,2024-05-18,Silver,40.89922,Cairo,4.8,0.5271123488,
R01010,2024-05-09,Bronze,27.72435313,Lagos,5,0.1368456869,
R01011,2024-06-02,Bronze,29.14534134,Lagos,4.5,0.4011474161,
R01012,2024-05-01,Bronze,50.56093059,Nairobi,4.5,0.3734236227,
R01013,2023-09-24,Bronze,23.05261697,Nairobi,3.8,0.1244177795,R00467
R01014,2023-11-06,Bronze,39.39081878,Nairobi,3.6,0.444455412,R00189
R01015,2023-06-11,Bronze,37.33689482,Lagos,4.7,0.1217859587,
R01016,2023-05-13,Bronze,36.33878502,Lagos,4.8,0.4459336359,
R01017,2024-03-24,Bronze,28.17931994,Lagos,3.7,0.4834123496,
R01018,2023-05-25,Silver,27.93935217,Nairobi,4.4,0.3212274613,
R01019,2023-11-18,Bronze,21.19753794,Nairobi,4.6,0.1764666009,R00823
R01020,2023-09-29,Bronze,41.35544018,Lagos,4.6,0.1276979469,R00060
R01021,2025-04-21,Gold,36.46704035,Cairo,5,0.3043866466,
R01022,2024-04-05,Bronze,34.70498082,Nairobi,4.5,0.2325406154,
R01023,2024-04-28,Gold,34.11517463,Cairo,4.7,0.2025657444,R00120
R01024,2023-07-03,Silver,18,Nairobi,4.6,0.4721986232,
R01025,2024-06-19,Silver,38.32005198,Lagos,5,0.1603516718,R00069
R01026,2025-03-03,Platinum,60.37966112,Nairobi,4.7,0.246474784,
R01027,2024-11-16,Bronze,39.58772828,Nairobi,3.9,0.4901857211,R00810
R01028,2023-09-06,Bronze,25.77273917,Lagos,4.8,0.4451408029,
R01029,2025-04-16,Silver,39.60135657,Nairobi,4.6,0.249068107,
R01030,2023-11-12,Bronze,43.95805938,Nairobi,4.7,0.5062734535,
R01031,2023-05-23,Bronze,36.23908272,Nairobi,5,0.3108703412,R00089
R01032,2023-12-10,Silver,31.78409576,Lagos,4.7,0.09038828932,R00235
R01033,2023-05-16,Bronze,37.50252731,Nairobi,4.7,0.2104668649,R00530
R01034,2025-04-21,Gold,34.60855071,Cairo,4.8,0.5257292085,R00267
R01035,2025-01-21,Silver,35.70414986,Lagos,4.6,0.5228299621,
R01036,2024-01-31,Gold,22.7188646,Nairobi,4.9,0.4241562137,
R01037,2025-03-25,Silver,33.25833712,Nairobi,4.7,0.2496889499,
R01038,2023-07-27,Bronze,36.32452862,Nairobi,5,0.3313603891,
R01039,2024-12-25,Bronze,27.74473862,Cairo,4.5,0.4421157685,
R01040,2024-08-16,Bronze,41.77479454,Cairo,5,0.7738116596,
R01041,2024-10-28,Bronze,47.85055129,Cairo,4.1,0.1762839336,
R01042,2024-02-18,Bronze,30.05513036,Nairobi,4,0.4974872138,
R01043,2024-02-07,Bronze,32.3507749,Lagos,5,0.2890645159,R00095
R01044,2024-05-05,Bronze,23.27970152,Nairobi,4.5,0.6583106554,
R01045,2024-11-11,Silver,37.79188272,Cairo,3.7,0.5370606624,
R01046,2025-02-15,Silver,50.07588144,Cairo,4,0.2780656143,
R01047,2025-01-14,Silver,37.05607483,Nairobi,5,0.104890721,
R01048,2024-10-16,Silver,48.64020896,Cairo,5,0.05427756265,R00026
R01049,2024-05-17,Silver,35.5201793,Cairo,3.7,0.1431674654,
R01050,2023-11-22,Bronze,46.99078234,Lagos,4.1,0.3083438455,
R01051,2024-07-12,Silver,43.8191329,Nairobi,4.8,0.240380105,
R01052,2023-12-08,Bronze,31.45231063,Cairo,5,0.1050133415,
R01053,2023-06-26,Silver,37.93983373,Lagos,5,0.1591556763,
R01054,2023-10-06,Bronze,36.51631501,Cairo,5,0.2984989329,
R01055,2025-02-20,Bronze,29.61850229,Cairo,3.8,0.3865776266,
R01056,2024-11-22,Silver,30.68166319,Lagos,4.1,0.3496186002,R00942
R01057,2024-11-03,Bronze,36.54489533,Cairo,4.1,0.2436009935,
R01058,2023-10-18,Bronze,22.36865242,Cairo,4.4,0.1843691144,R00130
R01059,2025-02-17,Silver,43.92933161,Lagos,4.9,0.198997271,R00480
R01060,2024-01-10,Platinum,30.83259096,Lagos,4.5,0.3644869139,
R01061,2024-01-28,Silver,59.49757673,Lagos,4.7,0.1157875635,R00766
R01062,2024-08-27,Bronze,40.99553625,Lagos,3.3,0.09185860754,
R01063,2025-01-16,Bronze,37.63882755,Nairobi,4.8,0.3854493668,
R01064,2024-04-04,Bronze,51.89362414,Cairo,4.8,0.1352001414,R01052
R01065,2023-05-01,Gold,39.85558301,Nairobi,4.4,0.1764750638,
R01066,2023-07-18,Bronze,33.82516172,Lagos,5,0.1746791306,R00040
R01067,2025-03-29,Bronze,29.2704175,Nairobi,4,0.08874463994,
R01068,2025-03-20,Bronze,54.23914463,Lagos,5,0.2835498342,
R01069,2023-11-15,Platinum,54.97104024,Nairobi,4.4,0.4711465854,R00140
R01070,2023-11-30,Bronze,36.46324133,Nairobi,4.2,0.3491376362,R00836
R01071,2023-09-05,Bronze,34.93670975,Nairobi,4.6,0.2103514434,
R01072,2024-11-08,Bronze,57.73488553,Nairobi,5,0.4061598692,
R01073,2025-02-21,Silver,40.85052338,Cairo,4.2,0.1697429337,
R01074,2025-04-10,Platinum,40.36232062,Nairobi,4.6,0.2830472654,
R01075,2024-07-19,Bronze,38.76258846,Cairo,4.5,0.6375603349,
R01076,2023-09-28,Bronze,43.46362199,Lagos,4.7,0.2383948021,R00135
R01077,2024-04-10,Bronze,36.41189298,Cairo,4.3,0.5627124134,
R01078,2025-04-18,Bronze,36.56623335,Cairo,4.6,0.2127268417,R00556
R01079,2023-07-22,Bronze,18,Lagos,3.9,0.4619893856,
R01080,2024-06-19,Bronze,31.39741024,Cairo,4.4,0.4121778771,
R01081,2025-03-13,Bronze,21.12335402,Lagos,3.9,0.5655838721,
R01082,2025-01-15,Bronze,58.8495125,Cairo,4,0.5325997674,R00490
R01083,2023-05-26,Bronze,25.03534817,Lagos,4.3,0.339490111,
R01084,2025-02-20,Bronze,41.85043796,Cairo,4.1,0.2175250211,
R01085,2025-04-22,Bronze,34.30163905,Lagos,4.5,0.1737296355,
R01086,2024-06-18,Gold,44.97776646,Cairo,5,0.1589686421,R00112
R01087,2023-10-19,Bronze,53.49646443,Cairo,4,0.558477331,
R01088,2024-11-04,Silver,29.610492,Lagos,5,0.2494593436,R00044
R01089,2023-09-19,Bronze,18.6866341,Nairobi,4.8,0.323994247,
R01090,2024-06-18,Bronze,36.1051436,Nairobi,3.8,0.1533468046,
R01091,2024-09-04,Silver,41.29069508,Nairobi,4.2,0.02735300301,
R01092,2023-07-04,Bronze,40.2443138,Lagos,5,0.2942658641,R00178
R01093,2025-01-17,Bronze,45.20822926,Lagos,4.8,0.2995886587,R00930
R01094,2024-07-10,Bronze,34.26425014,Nairobi,4.5,0.1479337552,
R01095,2024-10-29,Bronze,39.29537754,Nairobi,4.9,0.421656285,
R01096,2025-02-21,Bronze,24.12867452,Cairo,4.9,0.1017907478,
R01097,2024-01-15,Bronze,32.43241187,Nairobi,4.9,0.5084759999,R00056
R01098,2024-05-21,Silver,31.92871539,Lagos,4.5,0.3162761799,
R01099,2023-06-08,Bronze,18,Cairo,5,0.4239487083,R00974
R01100,2025-02-08,Silver,48.65393749,Nairobi,5,0.1722773633,R00572
R01101,2024-04-22,Bronze,47.03697019,Lagos,4.8,0.3405930965,
R01102,2025-02-11,Bronze,30.45968228,Nairobi,4.7,0.2731608998,
R01103,2023-11-04,Bronze,25.32528337,Nairobi,4.9,0.3454874132,
R01104,2024-01-08,Bronze,40.79522166,Lagos,4.1,0.3379308424,
R01105,2023-07-18,Bronze,39.31508743,Nairobi,4.3,0.4485974727,
R01106,2025-01-06,Silver,35.80544097,Cairo,4.8,0.535935463,R00360
R01107,2023-06-30,Bronze,47.51335913,Nairobi,3.7,0.2007988428,
R01108,2024-08-30,Bronze,40.93698829,Nairobi,4.8,0.1568263307,
R01109,2024-05-14,Silver,31.56498287,Lagos,4.5,0.7386161006,
R01110,2024-10-15,Bronze,24.70642253,Lagos,4,0.5349499042,
R01111,2024-07-17,Bronze,33.49904319,Lagos,4.4,0.363681043,
R01112,2024-10-03,Bronze,35.5420146,Cairo,5,0.05272586814,R00284
R01113,2023-12-06,Silver,36.48602818,Lagos,4.6,0.3511469422,R00033
R01114,2024-07-07,Silver,33.95293462,Lagos,4,0.6153112136,
R01115,2024-08-24,Bronze,47.79213981,Lagos,4.4,0.1904589198,
R01116,2024-11-02,Bronze,32.32552151,Cairo,4.7,0.3052489891,
R01117,2024-07-06,Bronze,35.8878855,Cairo,4.7,0.2139359407,R00759
R01118,2023-11-27,Platinum,31.84304574,Cairo,5,0.2264224988,
R01119,2023-09-25,Silver,30.70726394,Cairo,3.9,0.3124178096,
R01120,2024-09-30,Bronze,18,Nairobi,4.3,0.2077286174,R00614
R01121,2025-02-20,Gold,29.60578511,Lagos,4.2,0.4597503156,
R01122,2024-09-05,Bronze,26.1397449,Cairo,4.9,0.2259246953,R00176
R01123,2025-01-12,Bronze,30.48439955,Nairobi,4.2,0.1379372296,R00007
R01124,2023-08-15,Bronze,66.21968009,Nairobi,4.2,0.4009512923,R00166
R01125,2024-03-20,Bronze,28.92810187,Cairo,4.3,0.3126118532,
R01126,2024-05-23,Bronze,35.11253096,Nairobi,4.6,0.2558543494,
R01127,2024-06-29,Bronze,18,Lagos,5,0.1934717559,
R01128,2024-03-22,Silver,42.12058927,Cairo,4.6,0.2979180257,R00629
R01129,2023-06-17,Platinum,41.03053485,Lagos,4,0.1124515095,R00059
R01130,2024-03-12,Bronze,33.48025509,Nairobi,4.5,0.3614886941,
R01131,2023-08-31,Bronze,31.46078401,Cairo,3.6,0.1485002311,
R01132,2023-07-24,Bronze,24.73867556,Cairo,5,0.4813671906,
R01133,2025-03-12,Silver,30.86706107,Cairo,4,0.2212364888,R00239
R01134,2024-02-07,Gold,33.04071532,Nairobi,4.2,0.3012983105,
R01135,2023-08-09,Bronze,25.03866308,Nairobi,5,0.4449927382,
R01136,2024-06-25,Silver,45.6494529,Cairo,4.8,0.1687909866,
R01137,2024-07-17,Silver,29.74407266,Lagos,4.6,0.3118039637,
R01138,2024-08-14,Gold,18.33461968,Nairobi,4.2,0.1163925612,
R01139,2025-04-19,Silver,37.67523103,Lagos,4.2,0.2535155479,
R01140,2024-11-27,Bronze,50.88668225,Cairo,4.1,0.02554567056,R00502
R01141,2024-02-17,Bronze,35.04312011,Cairo,4.7,0.1488106264,
R01142,2024-01-13,Silver,41.30507176,Nairobi,5,0.1118092586,R00701
R01143,2024-07-27,Silver,33.68185142,Nairobi,4.6,0.3877804394,
R01144,2023-09-18,Bronze,29.23719624,Nairobi,4.6,0.1410862169,
R01145,2024-07-18,Bronze,41.91355448,Nairobi,5,0.5624542191,
R01146,2024-12-21,Silver,41.06818977,Lagos,4.8,0.3651692769,
R01147,2025-01-26,Bronze,18,Cairo,4.6,0.3215423981,R00855
R01148,2023-11-18,Silver,18,Cairo,3.7,0.2982508431,
R01149,2024-06-17,Bronze,37.50849879,Lagos,4.7,0.2943684514,
R01150,2023-05-20,Bronze,58.08197699,Cairo,4.4,0.2528303014,R00847
R01151,2023-08-22,Bronze,34.19761523,Nairobi,4.2,0.322698521,
R01152,2024-06-10,Bronze,49.44674182,Nairobi,3.8,0.3399494249,
R01153,2023-07-15,Bronze,33.29219944,Nairobi,4.9,0.6063779814,
R01154,2025-03-27,Bronze,34.77091527,Nairobi,4.9,0.3841417514,R00515
R01155,2023-12-23,Bronze,27.57020125,Lagos,3.4,0.4406923231,
R01156,2024-11-18,Silver,29.71543501,Nairobi,4.9,0.5178488414,R00266
R01157,2025-02-19,Bronze,26.31391934,Cairo,5,0.3353603031,
R01158,2023-10-26,Bronze,23.90333302,Cairo,4.2,0.1190653938,
R01159,2024-09-14,Silver,35.43495003,Lagos,4.3,0.152649039,
R01160,2024-07-29,Bronze,33.82774179,Cairo,4.5,0.2948689566,
R01161,2024-02-19,Silver,33.34048343,Nairobi,4.2,0.5091660324,R00083
R01162,2024-02-28,Bronze,29.26199677,Lagos,4.9,0.1326917235,R00481
R01163,2023-06-17,Bronze,32.9832348,Cairo,4.6,0.2745700594,
R01164,2023-05-03,Bronze,26.80210949,Lagos,4.6,0.02219840985,R00130
R01165,2023-11-24,Platinum,20.20827292,Nairobi,5,0.2068439136,R00001
R01166,2024-01-29,Silver,20.9956693,Cairo,4.4,0.4400192042,R01055
R01167,2024-01-21,Gold,33.3824863,Nairobi,4,0.2552722668,
R01168,2023-10-31,Bronze,34.36582768,Cairo,4.6,0.1957670402,R00720
R01169,2024-05-07,Gold,32.31907471,Cairo,3.7,0.2236133258,R00017
R01170,2023-11-16,Silver,48.18356435,Cairo,4.9,0.205135904,
R01171,2024-10-26,Bronze,23.4143269,Cairo,5,0.2842062881,
R01172,2023-11-15,Bronze,48.14917753,Nairobi,5,0.2930559397,
R01173,2024-03-21,Gold,40.17089889,Nairobi,4.7,0.0933409514,R00001
R01174,2024-03-15,Silver,31.68923494,Lagos,4.8,0.08454092512,
R01175,2025-03-20,Bronze,40.39272822,Lagos,4.6,0.3678760888,R01030
R01176,2025-03-05,Silver,38.45457499,Lagos,4.6,0.2516207567,
R01177,2024-11-05,Bronze,28.58666915,Nairobi,4.1,0.02811934679,R00002
R01178,2024-12-07,Bronze,18,Nairobi,5,0.1434863789,R00279
R01179,2024-07-10,Silver,31.10768198,Nairobi,5,0.03145068432,R00836
R01180,2024-01-19,Bronze,22.79395202,Cairo,4.8,0.1129069285,R00094
R01181,2023-05-18,Bronze,28.46896567,Lagos,5,0.1468406175,
R01182,2024-08-19,Bronze,31.15411046,Lagos,5,0.2029414964,R00264
R01183,2024-06-29,Bronze,40.63803617,Nairobi,5,0.1480587706,R00176
R01184,2025-04-24,Bronze,26.09056827,Cairo,4.5,0.3081688509,
R01185,2023-07-26,Gold,37.20630148,Cairo,5,0.1191105099,
R01186,2024-03-06,Bronze,42.40305144,Lagos,3.6,0.2979043433,R00030
R01187,2024-08-13,Bronze,21.57117848,Lagos,5,0.3168957258,
R01188,2023-11-28,Silver,52.57501321,Lagos,3.9,0.09538527531,
R01189,2023-09-24,Platinum,51.88112982,Lagos,5,0.2460436233,
R01190,2024-01-27,Bronze,31.40470546,Cairo,4.7,0.1536747073,
R01191,2023-11-23,Bronze,28.78683247,Cairo,4.3,0.3101095641,
R01192,2024-06-17,Platinum,33.39538281,Nairobi,4.4,0.188789515,R00401
R01193,2024-01-03,Bronze,25.37514778,Cairo,4.1,0.540458376,
R01194,2024-07-23,Platinum,45.95100251,Nairobi,5,0.5726992714,
R01195,2023-09-17,Silver,37.92841811,Nairobi,4.8,0.2180167705,
R01196,2023-10-30,Gold,49.06575379,Lagos,5,0.6080495278,
R01197,2024-10-20,Bronze,37.90332714,Cairo,4.7,0.3591184279,
R01198,2023-10-31,Bronze,20.81882278,Nairobi,4.7,0.6544310118,R00725
R01199,2025-01-17,Silver,41.03581322,Lagos,4.6,0.3871521804,R00040
R01200,2025-03-14,Bronze,30.29206059,Lagos,4.7,0.04554853816,R01074
R01201,2023-05-31,Bronze,27.78626464,Nairobi,4.2,0.3418915516,
R01202,2023-12-25,Bronze,45.08188782,Cairo,4.1,0.2183925663,
R01203,2023-11-08,Bronze,37.58428008,Lagos,5,0.06502471326,
R01204,2023-05-30,Silver,35.72509335,Nairobi,4.1,0.03771729574,
R01205,2025-01-19,Gold,24.74477825,Lagos,4.3,0.1659984501,
R01206,2025-03-01,Gold,65.71158213,Cairo,4.7,0.2543028308,
R01207,2024-11-07,Bronze,28.47626418,Nairobi,4.8,0.3296624762,
R01208,2023-12-15,Bronze,28.60561966,Cairo,5,0.365021589,
R01209,2025-04-07,Gold,41.52416684,Lagos,4.2,0.269669073,R00940
R01210,2024-01-13,Bronze,24.26764548,Cairo,4.1,0.08066150444,
R01211,2023-07-29,Bronze,26.47865027,Cairo,5,0.188757089,
R01212,2023-06-11,Silver,32.14263528,Lagos,4.1,0.3407951758,
R01213,2023-08-17,Bronze,34.34026246,Cairo,4.2,0.02872388263,R00141
R01214,2024-12-20,Bronze,39.99823364,Lagos,4.2,0.4073384372,R00033
R01215,2024-02-26,Bronze,37.50335404,Lagos,3.7,0.07776741157,
R01216,2023-07-09,Platinum,23.0456354,Nairobi,5,0.1958111442,
R01217,2024-10-24,Silver,24.06486675,Nairobi,5,0.4068574673,R00036
R01218,2024-12-29,Gold,27.87945232,Lagos,3.9,0.2914730961,
R01219,2025-04-25,Bronze,40.73969585,Lagos,4.8,0.5391342125,
R01220,2024-11-16,Bronze,32.29151054,Nairobi,5,0.2038190454,
R01221,2023-12-26,Bronze,39.89323459,Cairo,4,0.3347222178,
R01222,2023-07-03,Bronze,37.3232452,Nairobi,4.3,0.1886967206,R00290
R01223,2024-12-02,Bronze,41.92219558,Lagos,4.9,0.4052397419,
R01224,2024-08-16,Silver,22.85338234,Cairo,4.3,0.0442886936,
R01225,2025-04-10,Bronze,40.27506262,Nairobi,4.2,0.1109289668,R00894
R01226,2024-06-23,Silver,38.35634515,Cairo,4.6,0.3830641791,R00116
R01227,2024-12-04,Bronze,30.36842822,Cairo,3.8,0.2253268706,
R01228,2023-10-12,Bronze,34.53482396,Cairo,4.4,0.0349040659,
R01229,2023-09-04,Silver,27.65892816,Nairobi,4.7,0.2102142987,R00932
R01230,2025-03-29,Bronze,45.77069617,Nairobi,3.9,0.1534487845,
R01231,2024-08-29,Silver,27.74227504,Cairo,4.3,0.1729846087,
R01232,2023-07-15,Silver,34.50929164,Nairobi,5,0.4185158707,
R01233,2024-05-22,Bronze,29.11977997,Cairo,5,0.3823467124,
R01234,2024-11-11,Silver,37.01922717,Cairo,4.8,0.3403206586,R00402
R01235,2024-11-22,Silver,18,Cairo,4.5,0.4621565669,
R01236,2023-08-14,Bronze,37.63925204,Nairobi,5,0.2509777128,
R01237,2024-06-25,Silver,48.29677727,Nairobi,4.5,0.3251535291,
R01238,2025-02-12,Bronze,33.1114955,Nairobi,4.3,0.05144123607,
R01239,2024-09-02,Bronze,43.96693196,Nairobi,4.4,0.3700313957,R00572
R01240,2023-07-12,Platinum,38.63707959,Cairo,5,0.3204757992,
R01241,2024-06-17,Bronze,44.20099294,Nairobi,4.4,0.4827915687,
R01242,2024-05-07,Silver,41.87866598,Cairo,4.9,0.7441834831,
R01243,2025-01-14,Silver,41.85244468,Lagos,4.2,0.2117480192,R00239
R01244,2023-09-19,Platinum,18,Cairo,4.2,0.3611455818,
R01245,2024-01-13,Bronze,40.77912565,Lagos,4.5,0.4680626904,
R01246,2023-10-14,Silver,19.17307977,Lagos,4,0.4387801593,
R01247,2023-08-22,Gold,53.56671345,Lagos,5,0.4347845395,
R01248,2024-07-27,Bronze,41.75655144,Lagos,4.4,0.3554875565,
